percentage_bin_center,r=0.0500,r=0.0600,r=0.0700,r=0.0800,r=0.0900,r=0.1000,r=0.1100,r=0.1200,r=0.1300,r=0.1400,r=0.1500,r=0.1600,r=0.1700,r=0.1800,r=0.1900,r=0.2000,r=0.2100,r=0.2200,r=0.2300,r=0.2400,r=0.2500,r=0.2600,r=0.2700,r=0.2800,r=0.2900,r=0.3000,r=0.3100,r=0.3200,r=0.3300,r=0.3400,r=0.3500,r=0.3600,r=0.3700,r=0.3800,r=0.3900,r=0.4000,r=0.4100,r=0.4200,r=0.4300,r=0.4400,r=0.4500,r=0.4600,r=0.4700,r=0.4800,r=0.4900,r=0.5000,r=0.5100,r=0.5200,r=0.5300,r=0.5400,r=0.5500,r=0.5600,r=0.5700,r=0.5800,r=0.5900,r=0.6000,r=0.6100,r=0.6200,r=0.6300,r=0.6400,r=0.6500,r=0.6600,r=0.6700,r=0.6800,r=0.6900,r=0.7000,r=0.7100,r=0.7200,r=0.7300,r=0.7400,r=0.7500,r=0.7600,r=0.7700,r=0.7800,r=0.7900,r=0.8000,r=0.8100,r=0.8200,r=0.8300,r=0.8400,r=0.8500,r=0.8600,r=0.8700
1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2503641685640932e-05,3.7510080834224166e-05,5.001269072027023e-05,6.251453462930126e-05,6.251250250050005e-05,6.251125202536451e-05,7.501209570043163e-05,0.00010001437706670325,0.00010001250156269524,0.00010001137629405336,0.00015001425135387848,0.00016251381367416215,0.00018751476678788436,0.00025001812631415756,0.00031252070449667264,0.0003750225013500807,0.00037501968853364767,0.00041251856333534973,0.00046251734440041456,0.00053751881315846,0.000612518375551266,0.0007375212037346066,0.0008000200005000118,0.0009500201879289927,0.0010875231098660836,0.0012375262974338194,0.0013500236254134436,0.0015000243753960987,0.0017250237190761359,0.0019375266409913119,0.0020250253128164084,0.002175027187839846,0.0023000287503593775,0.0024750278440632436,0.002562528828449318,0.002600029250329064,0.0027125271252712506,0.0028250247189662886,0.00288752165641242,0.0029875186719916973,0.003025018906368162,0.0031000193751210916,0.0032250201563759746,0.003287516437582185,0.0033500167500837476,0.0033500167500837476,0.0033625168125840602,0.003387516937584685,0.003387516937584685,0.0034250171250856227,0.0034375171875859352,0.00346251731258656,0.0034500172500862474,0.0034750173750868725,0.00346251731258656,0.00346251731258656,0.00346251731258656,0.00346251731258656
1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2504454711991136e-05,3.7512566709847767e-05,5.001594258169787e-05,6.25188337986818e-05,6.251820842820467e-05,6.251680139037361e-05,7.501903608040534e-05,0.000100023255406882,8.751750350070007e-05,0.00012502250405072902,0.00015002419140086327,0.00018752695700006858,0.00028753594199274884,0.0003375383949924301,0.00033753206554622663,0.0004125350654805655,0.00046253642474344814,0.0005250380652597308,0.0007000463780725468,0.0008125487529251747,0.0010125531590408489,0.0011875534399047947,0.0014625548458067164,0.0018000630022050755,0.0020125603768113027,0.00221256361120382,0.0025125628140703496,0.0026625565793273083,0.002912561891940201,0.003162567204553094,0.003375059063533609,0.0036375591103355396,0.0037375513913316272,0.00397505465700153,0.004150051875648442,0.004275053438167973,0.004450055625695317,0.0045625513287024435,0.0048000540006075025,0.005137557797525218,0.0052375523755237505,0.00538754714103748,0.005550041625312185,0.005700035625222653,0.005862536640854,0.005975037343983395,0.006037537734610836,0.006100030500152495,0.006187530937654682,0.006262531312656558,0.0063625318126590575,0.006412532062660308,0.006462532312661557,0.0064500322501612455,0.006462532312661557,0.006487532437662182,0.00652503262516312,0.00652503262516312,0.006550032750163745,0.006550032750163745,0.006562532812664058,0.006562532812664058
1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2505267844079337e-05,2.500962870705225e-05,5.001825666368231e-05,5.001781884796466e-05,3.751256670984785e-05,5.0015942581697984e-05,7.502260055841832e-05,8.752549179948673e-05,0.000100026882224598,0.000150038072160811,0.00017504069696204394,0.00031256251250250095,0.00031255626012682326,0.00036255846255208704,0.00041255930540015184,0.0004750593824228035,0.0006875782120216184,0.00085008075767198,0.0011125945705384973,0.0013501063208727704,0.0017626277905148145,0.001987631680598842,0.002350141008460511,0.002562634538313265,0.0029876344435499635,0.003200120004500173,0.0034501207542264023,0.003850115503465109,0.004112618237774342,0.004400110002750074,0.004937604924104644,0.005187610236717537,0.005600119002528812,0.006062606095606681,0.0065376062361013456,0.006975095907568738,0.007350101063889639,0.007825097813722683,0.008275103438792996,0.008562607032587918,0.008850099563620102,0.009087602235525162,0.009275104344923893,0.009800098000980022,0.010237589578908829,0.010587579406845566,0.010975068594178728,0.011075069219182634,0.011275070469190449,0.011450071562947285,0.01161255806279033,0.011737558687793455,0.011900059500297518,0.011962559812799079,0.012075060375301892,0.012200061000305018,0.012325061625308142,0.012387561937809705,0.01241256206281033,0.012437562187810955,0.012437562187810955,0.012425062125310643,0.012450062250311268,0.01246256231281158,0.01246256231281158
1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2506128002721322e-05,3.751674184604877e-05,5.002107137631723e-05,5.0019257414104386e-05,5.00182566636822e-05,7.502672827194681e-05,8.752932232297813e-05,0.00010003188516339574,0.00013754143435709996,0.00021256190865589586,0.00031258400695186804,0.0003125793170016889,0.00037508720777580754,0.00043758751750350036,0.0006751215218739367,0.0008751411165050357,0.0011251617420004116,0.0014626828353544179,0.0017877033512562037,0.002200209019856884,0.002412705079931792,0.002875226424080894,0.003137727485242677,0.003537734374902334,0.0038752325139508334,0.004375229699559223,0.00478771544719512,0.005487705788967082,0.00620021700759526,0.006787703631108927,0.007550217068740719,0.008162704067601683,0.008562681956991579,0.00942520028550606,0.010300218879651183,0.01086269009707669,0.011612688706191464,0.01248767170548594,0.013425184596288187,0.014137676720959,0.014937686721084,0.015675195939949236,0.016400184502075636,0.01711269251779081,0.017525197158468016,0.017875178751787502,0.018337660454528962,0.018775140813556086,0.0189751185944912,0.01960012250076561,0.020037625235157702,0.02056262851642821,0.02093760468802342,0.021187605938029673,0.021375106875534358,0.021637608188040922,0.02186260931304655,0.021912609563047795,0.021837609188045923,0.02198760993804967,0.022012610063050296,0.022112610563052797,0.022137610688053422,0.022200111000554985,0.022187610938054672,0.02217511087555436,0.02217511087555436
1.4500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5014351984451115e-05,5.00273274276074e-05,5.0024512010885405e-05,3.751674184604885e-05,5.002107137631735e-05,8.753370047468287e-05,6.252282082960289e-05,0.0001375490018319028,0.00017505864464595664,0.00027508768419933887,0.0003125941689934097,0.0003375983255123059,0.0004251142494545415,0.0006751713247236495,0.000937718019439521,0.0012377475495099037,0.0016377948030645538,0.002087836663662018,0.0023753414553342074,0.0027878484810601365,0.0031128540871524176,0.0035003325315905057,0.004037843216673422,0.004550358340719338,0.005225378839965904,0.005962895041796527,0.006975418525111516,0.00767540295865534,0.008287872954282955,0.009437853919521995,0.01027535963758733,0.011675350260507832,0.013112876995213631,0.014362859071476806,0.015637832303936477,0.016587852491865476,0.017375369226596087,0.018587825286942545,0.019850322567741753,0.021075289785234576,0.02193780164477264,0.023025287816097733,0.023775297191214923,0.02498781234765438,0.025787790112638802,0.02673780080025904,0.027975314722290662,0.02927529275292757,0.030212764361688207,0.03113773353300154,0.03227520172001079,0.03288770554815972,0.033300208126300836,0.03337520859505377,0.033737668688343485,0.03410017050085255,0.03442517212586067,0.034775173875869425,0.034925174625873176,0.0351501757508788,0.03537517687588442,0.03540017700088505,0.03552517762588817,0.035512677563387864,0.03563767818839099,0.035675178375891924,0.035825179125895674,0.03583767918839599,0.03585017925089631
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2508349323173208e-05,2.5015947666637458e-05,5.0030518616355936e-05,3.752152797667659e-05,2.5013663713803643e-05,6.253064001360662e-05,8.753906430744713e-05,7.503160706447584e-05,0.00012504814353526096,0.0002250821549865699,0.0002500890942398227,0.00032510891148534733,0.0003501115980718851,0.0006126845712270815,0.0008752549179948652,0.0011878192264170985,0.0016129092757287146,0.0020754825496928017,0.0024129825965193016,0.0027129883379008197,0.003200516083218416,0.0036880301543346823,0.004288036004500558,0.005038073080812938,0.005938064116091023,0.006950590800218013,0.007663103469398208,0.0087256326083641,0.00981315012119552,0.011138168290097396,0.01300068253583312,0.01488816996764853,0.0157255897096141,0.017175601146040095,0.018850565516965494,0.020425587235633005,0.02211305282632064,0.023900507885792552,0.025525542417776353,0.02780059076255368,0.029800521509126383,0.031450511070804876,0.03302545409999385,0.035137983147268244,0.03685046063075785,0.03856298203727543,0.0400380004750059,0.042212974895967544,0.044000495005568775,0.04532550991198647,0.04660046600466,0.04772541759740393,0.04910036825276185,0.049537809611310026,0.05035031468946676,0.05097531859574118,0.051925324533278285,0.05252526262631309,0.05315026575132871,0.05366276831384152,0.05372526862634309,0.05388776943884715,0.05410027050135246,0.05435027175135871,0.0545377726888634,0.05462527312636559,0.054737773688868396,0.05466277331386652,0.05475027375136871,0.054687773438867146,0.05470027350136746,0.05470027350136746
1.6500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.250924120193792e-05,2.5017574846329525e-05,3.752504796951962e-05,3.752392149995619e-05,2.5015259308177968e-05,6.253587996112764e-05,8.754782299831276e-05,7.503676801632793e-05,0.0001250558061534959,0.00022509482119342753,0.0002500962870705219,0.0003251186683139343,0.00040014255078371636,0.000637713634067412,0.001012822837279382,0.0013128955097723178,0.001800524402732294,0.002188088048663076,0.002588156744773984,0.003075715103761622,0.003525705141028202,0.0042507651377247865,0.005075818475729207,0.006238396769535615,0.007113389173646699,0.008025912947597783,0.009300883583940467,0.010925928703939826,0.013013524815079176,0.014576056764115384,0.015976058413869905,0.01780106806408383,0.019688533648016503,0.021475966418488812,0.023963398627448507,0.02693844284549957,0.02947588427652827,0.03166341032304676,0.03461336533413332,0.03712578892301458,0.04043835931513541,0.04298841350378692,0.045500796263934586,0.04780077676262235,0.04972568372815122,0.05170071088477462,0.053813172664658265,0.056488206102576224,0.058638232977912166,0.06035067894513808,0.06221319989849881,0.06398821986747345,0.06573815738157376,0.06721308811452094,0.06838801291009676,0.07065044156525972,0.07197544984656147,0.07361296008100045,0.07502546890918062,0.0759503797518987,0.07661288306441526,0.07725038625193119,0.07793788968944837,0.078362891814459,0.07862539312696556,0.07895039475197368,0.079162895814479,0.07938789693948463,0.07963789818949088,0.07978789893949463,0.07981289906449525,0.07983789918949588,0.07983789918949588,0.07983789918949588
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2509992356394688e-05,2.5019170939732606e-05,3.752772360581385e-05,3.752636226949437e-05,2.5016698646346473e-05,6.253986916659378e-05,8.755340757862308e-05,6.253587996112778e-05,0.00011256148671211664,0.00020009804804354162,0.0002501116123069923,0.000300126428257904,0.000400154059312836,0.0006627419007937906,0.001000356376959293,0.001462990101684066,0.00186309386116825,0.0022506780167525497,0.0026257647539846014,0.00323837031202136,0.0038259708401006806,0.004651081376420024,0.005913682736547317,0.006876237722790111,0.007963784160195842,0.009288835270070085,0.011501437679709979,0.013426527267476694,0.014701396632680126,0.016613912182535537,0.018738975694335955,0.021076528048283527,0.023739072713567306,0.026751605096305815,0.029426544893606955,0.033238995754809014,0.03672637723914652,0.0404139144870071,0.043588807664229984,0.04668884230421631,0.04960124003100084,0.052863623351996306,0.056413698791099386,0.05983877157389603,0.06278859880047909,0.06632607779876432,0.07035096732580082,0.07411351906088719,0.07712596407455104,0.08018850235627956,0.08315103938799245,0.08671347552659979,0.08948850674570101,0.09246354021482754,0.09510095100951023,0.09821335936689458,0.1009132568494265,0.10270064187901189,0.10487565547284686,0.10655066594166228,0.1079131744573405,0.10915054575272891,0.11026305131525672,0.11101305506527546,0.11155055775278891,0.11251306256531297,0.11311306556532798,0.11346306731533672,0.11378806894034485,0.11402557012785078,0.11406307031535172,0.1142380711903561,0.11418807094035485,0.1142380711903561,0.11428807144035735,0.11435057175285891
1.85,0.0,0.0,0.0,0.0,0.0,1.2510634038933081e-05,2.502082984084248e-05,3.752997706918398e-05,3.7528756409598826e-05,2.501848240387584e-05,5.003514969265905e-05,8.755844526221245e-05,3.752392149995619e-05,0.00011256866688680084,0.00018760763988338291,0.0002376298052811346,0.0002876409440625904,0.00037516741846048765,0.0005877475886717275,0.0009378610765144572,0.0013880066224171812,0.0018381548426626968,0.0022007372469777355,0.0025883250286028647,0.003138445456693826,0.0039261434892912525,0.005001344111229889,0.00623908316735371,0.007026633692333462,0.008514202840568105,0.010776939849172842,0.012764558285023448,0.014277052326271888,0.0160895111888986,0.018714628789024735,0.021639555757796972,0.024539585864798485,0.02763967662453416,0.031564788447162394,0.035327340436303874,0.039327359641578456,0.04346478190104977,0.046464590906590754,0.05042689100841277,0.054676913691979176,0.05901427042811279,0.06412684364675479,0.06965174129353227,0.07448908289301141,0.07875167347306122,0.08387678238162553,0.08927656233984087,0.09483904113441834,0.09978887209699125,0.10422643311345522,0.10897636220452747,0.1129889123614044,0.11730146626832824,0.1208138591559154,0.12455140120326343,0.12880144901630133,0.13210132101321,0.13565118694788567,0.13851353885154125,0.1405883786773666,0.14292589328683292,0.1450884068025424,0.14728842055262834,0.1490132450662252,0.15036325181625895,0.15155075775378865,0.1533007665038324,0.1539382696913483,0.1547382736913683,0.15526327631638143,0.15550077750388738,0.15576327881639393,0.1562007810039049,0.15643828219141082,0.15668828344141705,0.15677578387891924,0.1568257841289205,0.15680078400391986
1.9500000000000002,0.0,0.0,0.0,1.2511354053803846e-05,3.753288819327941e-05,3.753190211679933e-05,3.75312447612638e-05,2.5019984712789376e-05,3.75287564095989e-05,6.254620600968974e-05,5.0035149692659165e-05,0.00010006679458538589,0.00016260365983314384,0.0002001220744654242,0.00022512916786006,0.00027515030085184067,0.000537763504117018,0.0008378739012284243,0.0012380215165638541,0.0017506740094936574,0.002100766779874657,0.0025008909423982328,0.0029509885811746977,0.0038512275787907445,0.004963995403615346,0.006176798992706634,0.0072144388804491295,0.008864749430167917,0.011565188906420758,0.01321514302860574,0.014840171230821568,0.01756533240985111,0.02075298324134097,0.023802975371921522,0.02691556164513717,0.031390482095799144,0.035515518819099666,0.04002815221698714,0.043290638571296475,0.04809068600794809,0.05239064343860639,0.05739051300193267,0.0635403593161693,0.07012762978611707,0.07552764346752146,0.08271498144944359,0.08960257607406226,0.09640241006025163,0.10315219198407981,0.10985233436210534,0.11563995734909381,0.12217713809991691,0.1279270788150309,0.1340018425253349,0.13933941591696905,0.14573932174152196,0.1518893986174829,0.15640195502443802,0.16178932012985167,0.16730188214617436,0.1718019327717439,0.1766767667676679,0.17975157282626247,0.18340137551031657,0.18831367696048126,0.19121369508559455,0.19408871305445685,0.19582622391389973,0.1984384921924612,0.20108850544252746,0.20265101325506654,0.20316351581757935,0.20425102125510652,0.20501352506762563,0.20552602763013844,0.20597602988014968,0.20635103175515906,0.20647603238016218,0.206588532942665,0.20673853369266876,0.20687603438017219,0.2068885344426725,0.2069010345051728
