r,theta_deg_center,theta_deg_lo_1sigma,theta_deg_hi_1sigma,theta_deg_std
0.38546901416006796,51.71092624315641,50.23470631602712,53.18858780141153,1.431095698099516
0.3868686332872955,51.865312627869606,50.39012192602248,53.34069655498307,1.4319224600895706
0.3882682524145229,52.019513434428596,50.545619420156676,53.49171267730878,1.4326828736370743
0.3896678715417504,52.1735286337042,50.70116723588151,53.64236088490733,1.4333824406758302
0.39106749066897784,52.327378038593466,50.85677510719919,53.792632869740004,1.4340217945540934
0.39246710979620536,52.48107864912793,51.01245724463722,53.94254866797116,1.4346009101246298
0.3938667289234328,52.634616868697385,51.16823112724429,54.098274392139984,1.4351211660076884
0.3952663480506602,52.787999096686924,51.32408264567025,54.25049173908496,1.4355852556054838
0.3966659671778877,52.94124041541911,51.47957784592897,54.402551506156534,1.4359945948127062
0.3980655863051151,53.094350793439254,51.6323836712682,54.55449454205788,1.4363529086854787
0.39946520543234265,53.24732036261925,51.790441839357435,54.70751435139971,1.4366609761960096
0.40086482455957007,53.400154279818814,51.942519532780736,54.86541366913392,1.4369196956166952
0.4022644436867976,53.55285993276677,52.096416495472475,55.02292623581617,1.4371320510117198
0.403664062814025,53.70544213078313,52.25027843984925,55.180448507396086,1.437304261962997
0.40506368194125253,53.85789739966884,52.40410392778602,55.337941358351515,1.4374354711825006
0.40646330106847994,54.01022231293013,52.557889793372524,55.49536310229015,1.4375262236422464
0.40786292019570747,54.16241354260221,52.711630849593746,55.65271847093143,1.4375808409918363
0.4092625393229349,54.3144781935328,52.86542462307287,55.80965986862482,1.4376053323913145
0.4106621584501624,54.4664134986917,53.01675868156965,55.96613260440257,1.437597829957334
0.4120617775773898,54.61820495329418,53.167427960250286,56.12222323268809,1.437558845279998
0.41346139670461723,54.76983986497958,53.31799905616221,56.272000472340025,1.4374930832113424
0.41486101583184476,54.921332777538545,53.46840834609143,56.42153092981352,1.4374039137843249
0.4162606349590722,55.07267513197747,53.619843531304646,56.5703603749886,1.4372896282300633
0.4176602540862997,55.223846973442214,53.77146553398904,56.7186251507116,1.4371501023296214
0.4190598732135271,55.3748345391283,53.922918424968444,56.86659317628599,1.4369890372686946
0.42045949234075464,55.525653875502826,54.07411811560981,57.01697823362252,1.4368067979540284
0.42185911146798205,55.67629504858045,54.22499462153076,57.171964528092495,1.4366020973007645
0.4232587305952096,55.82674312389525,54.37561304909126,57.3265232382767,1.4363739857935127
0.424658349722437,55.97698935335755,54.52595242766361,57.480459872645966,1.4361233683137054
0.4260579688496645,56.12704222649545,54.67593113590793,57.634162130529766,1.4358497084563866
